folioviv,combustible2,estufa3,electricidad,refri,radio_tv,telefono4
860885411,0,0,0,0,0,0
860885412,0,0,0,0,0,0
860885513,0,0,0,0,0,0
860885514,0,0,0,0,0,0
860885515,0,0,0,0,0,0
860885516,0,0,0,0,0,0
860885517,0,0,0,0,0,0
860885518,0,0,0,0,0,0
860885619,0,0,0,0,0,0
860885621,0,0,0,0,0,0
860885623,0,0,0,0,0,0
860885624,0,0,0,0,0,0
860889020,0,0,0,0,0,1
860889022,0,0,0,0,0,0
860889023,0,0,0,0,0,0
860889703,0,0,0,0,0,0
860889705,0,0,0,0,0,0
860889808,0,0,0,0,0,0
860889809,0,0,0,0,0,0
860889810,0,0,0,0,0,0
860889811,0,0,0,0,0,0
860889812,0,0,0,0,0,0
860889913,0,0,0,0,0,0
860889914,0,0,0,0,0,0
860889915,0,0,0,0,0,0
860889916,0,0,0,0,0,0
860897203,0,0,0,0,0,0
860897206,0,0,0,0,0,0
860897307,0,0,0,0,0,0
860897310,0,0,0,0,0,0
860897311,0,0,0,0,0,0
860897413,0,0,0,0,0,0
860897414,0,0,0,0,0,0
860897415,0,0,0,0,1,0
860897417,0,0,0,0,0,0
860897418,0,0,0,0,0,0
860897521,0,0,0,0,0,0
860897522,0,0,0,0,0,0
860897523,0,0,0,0,0,0
860897524,0,0,0,0,1,0
860903601,0,0,0,0,0,0
860903603,0,0,0,0,0,1
860903605,0,0,0,0,0,0
860903606,0,0,0,0,0,0
860903707,0,0,0,0,0,0
860903710,0,0,0,0,0,0
860903712,0,0,0,0,0,1
860903813,0,0,0,0,0,0
860903814,0,0,0,0,0,0
860903816,0,0,0,0,1,0
860903818,0,0,0,0,0,0
860903919,0,0,0,0,0,0
860903921,0,0,0,0,0,0
860903922,0,0,0,0,0,0
860903923,0,0,0,0,0,0
860903924,0,0,0,0,0,0
860927001,0,0,0,0,0,0
860927002,0,0,0,0,0,0
860927003,0,0,0,0,0,0
860927004,0,0,0,0,0,0
860927005,0,0,0,0,0,0
860927006,0,0,0,0,0,0
860927207,0,0,0,0,0,0
860927208,0,0,0,0,0,0
860927209,0,0,0,0,0,0
860927211,0,0,0,0,0,0
860927212,0,0,0,0,0,0
860927313,0,0,0,0,0,0
860927315,0,0,0,0,0,1
860927316,0,0,0,0,0,1
860927317,0,0,0,0,0,1
860927318,0,0,0,0,0,0
860927419,0,0,0,0,0,0
860927420,0,0,0,0,0,0
860927421,0,0,0,0,0,0
860927422,0,0,0,0,0,0
860927423,0,0,0,0,0,0
860927424,0,0,0,0,0,0
900168801,0,0,0,0,0,0
900168802,0,0,0,0,0,0
900168806,0,0,0,1,0,0
900184903,0,0,0,0,0,0
900184905,0,0,0,0,0,1
900184906,0,0,0,0,0,0
900206701,0,0,0,0,0,0
900206705,0,0,0,0,0,0
900206706,0,0,0,0,0,0
900225302,0,0,0,0,0,0
900225303,0,0,0,0,0,0
900225305,0,0,0,0,0,0
900235603,0,0,0,0,0,0
900235604,0,0,0,0,0,1
900235605,0,0,0,0,0,0
900237502,0,0,0,0,0,0
900237505,0,0,0,1,0,0
900237506,0,0,0,0,0,0
900332001,0,0,0,0,0,0
900332002,0,0,0,0,0,0
900332003,0,0,0,0,0,1
900332004,0,0,0,0,0,0
900332005,0,0,0,0,0,0
900400401,0,0,0,0,0,0
900400403,0,0,0,0,0,0
900400404,0,0,0,0,0,0
900400406,0,0,0,0,0,0
900423801,0,0,0,0,0,0
900423802,0,0,0,0,0,0
900423803,0,0,0,0,0,0
900423806,0,0,0,0,0,0
900533901,0,0,0,0,0,0
900533904,0,0,0,0,0,0
900533905,0,0,0,0,0,0
900533906,0,0,0,0,0,0
900771701,0,0,0,0,0,0
900771702,0,0,0,0,0,0
900771704,0,0,0,0,0,0
900771705,0,0,0,0,0,0
900771706,0,0,0,0,0,0
900821301,0,0,0,0,0,0
900850602,0,0,0,0,0,0
900850604,0,0,0,0,0,0
900850606,0,0,0,0,0,0
900911501,0,0,0,0,0,0
900911502,0,0,0,0,0,0
900911503,0,0,0,0,0,1
900911504,0,0,0,1,0,0
900911505,0,0,0,0,0,0
900911506,0,0,0,0,0,0
901021002,0,0,0,0,0,0
901021003,0,0,0,0,0,0
901021004,0,0,0,0,0,0
901021006,0,0,0,0,0,0
901040401,0,0,0,0,0,0
901040404,0,0,0,0,1,0
901040405,0,0,0,0,0,0
901040406,0,0,0,0,0,0
901142202,0,0,0,0,0,0
901142203,0,0,0,0,0,0
901142204,0,0,0,0,0,0
901142205,0,0,0,0,0,0
901319801,0,0,0,0,0,0
901319802,0,0,0,0,0,0
901319803,0,0,0,0,0,0
901319804,0,0,0,0,0,0
901319805,0,0,0,0,0,0
901323902,0,0,0,0,0,0
901323906,0,0,0,0,0,0
901390701,0,0,0,0,0,1
901390703,0,0,0,0,0,0
901390704,0,0,0,0,0,0
901390705,0,0,0,1,0,1
901390706,0,0,0,0,0,0
901423301,0,0,0,0,0,0
901423302,0,0,0,0,0,0
901423304,0,0,0,0,0,0
901423305,0,0,0,0,0,0
901423306,0,0,0,0,0,0
901459601,0,0,0,0,1,0
901459603,0,0,0,0,0,0
901459604,0,0,0,0,0,0
901459605,0,0,0,0,0,0
901459606,0,0,0,0,0,0
901491501,0,0,0,0,0,0
901491503,0,0,0,1,0,1
901491504,0,0,0,0,0,0
901491506,0,0,0,0,0,0
901496001,0,0,0,0,0,0
901496002,0,0,0,0,0,0
901496003,0,0,0,0,0,0
901496004,0,0,0,0,0,0
901496005,0,0,0,0,0,0
901496006,0,0,0,0,0,0
901506401,0,0,0,0,0,0
901506402,0,0,0,0,0,0
901506403,0,0,0,1,0,0
901506404,0,0,0,0,0,0
901506405,0,0,0,0,0,0
901506406,0,0,0,0,0,0
901861201,0,0,0,0,0,0
901861202,0,0,0,0,0,0
901861203,0,0,0,0,0,0
901861205,0,0,0,0,0,1
901899801,0,0,0,0,0,0
901899802,0,0,0,0,0,0
901899803,0,0,0,0,0,0
901899804,0,0,0,0,0,0
901899805,0,0,0,0,0,0
901899806,0,0,0,0,0,0
901961902,0,0,0,0,0,0
901961903,0,0,0,0,0,0
901961905,0,0,0,0,0,0
901961906,0,0,0,0,0,0
901984701,0,0,0,0,0,0
901984702,0,0,0,0,1,0
901984704,0,0,0,0,0,0
901984705,0,0,0,0,0,0
902005301,0,0,0,0,0,0
902005302,0,0,0,0,0,0
902005303,0,0,0,1,0,1
902005304,0,0,0,0,0,0
902214601,0,0,0,0,0,0
902214603,0,0,0,0,0,1
902214604,0,0,0,0,0,0
902214605,0,0,0,0,0,0
902214606,0,0,0,0,0,0
902508503,0,0,0,0,0,0
902508504,0,0,0,0,0,0
902629001,0,0,0,0,0,0
902629002,0,0,0,0,0,0
902629005,0,0,0,1,0,0
902660401,0,0,0,0,0,1
902660402,0,0,0,0,0,0
902660403,0,0,0,0,0,0
902660405,0,0,0,0,0,0
902695203,0,0,0,0,0,0
902695204,0,0,0,0,0,0
902695205,0,0,0,0,0,0
902695206,0,0,0,0,0,0
902722801,0,0,0,0,0,0
902722802,0,0,0,1,0,0
902722803,0,0,0,0,0,0
902722804,0,0,0,0,0,0
902722805,0,0,0,1,0,0
902792902,0,0,0,0,0,0
902792903,0,0,0,0,0,0
902792904,0,0,0,0,0,0
902792905,0,0,0,0,0,0
902818701,0,0,0,0,0,1
902818702,0,0,0,0,0,0
902818703,0,0,0,0,0,0
902818705,0,0,0,0,0,0
902818706,0,0,0,0,0,0
902830305,0,0,0,0,0,0
902830306,0,0,0,0,0,0
902890601,0,0,0,0,0,0
902890602,0,0,0,0,0,0
902890603,0,0,0,1,0,0
902890604,0,0,0,1,1,0
902890605,0,0,0,0,0,0
902890606,0,0,0,0,0,0
902960502,0,0,0,0,0,0
902960503,0,0,0,0,0,0
902960504,0,0,0,0,0,0
902960505,0,0,0,0,0,0
902960506,0,0,0,0,0,0
902999001,0,0,0,0,0,0
902999002,0,0,0,0,0,0
902999003,0,0,0,0,0,0
902999004,0,0,0,0,0,0
902999005,0,0,0,0,0,0
902999006,0,0,0,0,0,0
903136401,0,0,0,0,1,0
903136403,0,0,0,1,1,0
903136404,0,0,0,0,0,0
903136405,0,0,0,0,0,0
903136406,0,0,0,0,0,0
903358201,0,0,0,0,0,0
903358202,0,0,0,0,0,1
903358203,0,0,0,0,0,0
903358204,0,0,0,0,0,0
903358205,0,0,0,0,0,0
903358206,0,0,0,0,0,0
903416801,0,0,0,0,0,0
903416802,0,0,0,0,0,0
903416803,0,0,0,0,0,0
903416805,0,0,0,0,0,0
903416806,0,0,0,0,0,0
903621901,0,0,0,0,0,0
903621902,0,0,0,0,0,0
903621903,0,0,0,1,0,0
903621904,0,0,0,0,0,0
903621905,0,0,0,0,0,0
903621906,0,0,0,1,0,1
903664702,0,0,0,0,0,0
903664703,0,0,0,0,0,0
903664704,0,0,0,0,0,0
903664705,0,0,0,0,0,0
903664706,0,0,0,0,0,0
903717301,0,0,0,0,0,0
903717302,0,0,0,0,0,0
903717304,0,0,0,0,0,0
903717306,0,0,0,0,0,0
903776601,0,0,0,0,0,0
903776602,0,0,0,0,0,0
903776604,0,0,0,0,0,0
903776605,0,0,0,0,0,0
903776606,0,0,0,0,0,0
903884501,0,0,0,0,0,0
903884502,0,0,0,0,0,0
903884503,0,0,0,0,0,0
903884506,0,0,0,0,0,0
903939001,0,0,0,0,0,0
903939002,0,0,0,0,0,0
903939003,0,0,0,1,0,1
903939004,0,0,0,0,0,0
903939005,0,0,0,0,0,0
903939006,0,0,0,0,0,0
903945402,0,0,0,1,1,1
903945403,0,0,0,0,0,0
903945405,0,0,0,0,0,0
903945406,0,0,0,0,0,0
904116201,0,0,0,0,0,0
904116202,0,0,0,0,0,0
904116203,0,0,0,0,0,0
904116204,0,0,0,0,0,0
904116205,0,0,0,0,0,0
904116206,0,0,0,0,0,0
904307801,0,0,0,0,0,0
904307802,0,0,0,0,0,0
904307803,0,0,0,0,0,0
904307804,0,0,0,0,0,0
904307805,0,0,0,0,0,0
904307806,0,0,0,0,0,1
904341901,0,0,0,0,0,0
904341904,0,0,0,0,0,0
904341905,0,0,0,0,0,0
904341906,0,0,0,0,0,0
904405701,0,0,0,0,0,0
904405702,0,0,0,0,0,0
904405705,0,0,0,0,0,0
904405706,0,0,0,0,0,0
904429301,0,0,0,0,0,0
904429305,0,0,0,0,0,0
904429306,0,0,0,0,0,0
904540601,0,0,0,0,0,0
904540602,0,0,0,0,0,0
904540603,0,0,0,0,0,0
904540604,0,0,0,0,0,0
904540605,0,0,0,0,0,0
904540606,0,0,0,0,1,1
904770501,0,0,0,0,0,0
904770506,0,0,0,0,0,0
904780001,0,0,0,0,0,0
904780002,0,0,0,0,0,0
904780003,0,0,0,0,0,0
904780004,0,0,0,1,0,0
904780005,0,0,0,0,0,0
904780006,0,0,0,0,0,0
904990402,0,0,0,0,0,0
904990403,0,0,0,0,0,0
904990404,0,0,0,0,0,0
904990406,0,0,0,0,0,0
905085201,0,0,0,0,0,0
905085204,0,0,0,0,0,0
905085205,0,0,0,0,0,0
905085206,0,0,0,0,0,0
905116801,0,0,0,0,0,0
905116802,0,0,0,0,0,0
905116803,0,0,0,0,0,0
905116804,0,0,0,0,0,0
905116805,0,0,0,0,0,0
905116806,0,0,0,0,0,0
905404701,0,0,0,0,0,0
905404702,0,0,0,0,0,0
905404703,0,0,0,1,0,0
905404705,0,0,0,0,0,0
905404706,0,0,0,0,0,0
905438301,0,0,0,0,0,0
905438302,0,0,0,0,0,0
905438303,0,0,0,0,0,0
905438304,0,0,0,0,0,0
905438305,0,0,0,0,0,0
905438306,0,0,0,0,0,0
905471601,0,0,0,0,0,0
905471602,0,0,0,0,0,0
905471603,0,0,0,0,0,0
905471605,0,0,0,0,0,0
905471606,0,0,0,0,0,0
905509501,0,0,0,0,0,0
905509502,0,0,0,1,0,1
905509503,0,0,0,0,0,0
905509504,0,0,0,0,0,1
905509505,0,0,0,0,0,0
905509506,0,0,0,0,0,0
905549001,0,0,0,0,0,0
905549002,0,0,0,0,0,0
905549003,0,0,0,0,0,0
905549004,0,0,0,0,0,0
905549005,0,0,0,0,0,0
905635401,0,0,0,0,0,0
905635403,0,0,0,0,0,0
905635405,0,0,0,0,0,0
905635406,0,0,0,1,0,0
905638201,0,0,0,0,0,0
905638202,0,0,0,0,0,0
905638203,0,0,0,0,0,0
905638204,0,0,0,0,0,0
905638205,0,0,0,1,0,0
905638206,0,0,0,0,0,0
905871801,0,0,0,0,0,0
905871802,0,0,0,0,0,0
905871803,0,0,0,0,0,0
905871804,0,0,0,0,0,0
905871805,0,0,0,0,0,0
905871806,0,0,0,1,0,1
906050701,0,0,0,0,0,0
906050706,0,0,0,0,0,0
906079302,0,0,0,0,0,0
906079303,0,0,0,0,0,0
906079304,0,0,0,0,0,0
906079305,0,0,0,0,0,0
906079306,0,0,0,1,0,1
906095601,0,0,0,0,0,0
906095602,0,0,0,0,0,0
906095603,0,0,0,0,0,0
906095604,0,0,0,0,0,0
906095605,0,0,0,0,0,0
906095606,0,0,0,0,0,0
906102501,0,0,0,0,0,0
906102502,0,0,0,0,0,0
906102503,0,0,0,0,0,0
906102504,0,0,0,0,0,0
906102505,0,0,0,0,0,0
906102506,0,0,0,0,0,0
906135002,0,0,0,0,0,0
906135004,0,0,0,0,0,0
906135005,0,0,0,0,0,0
906135006,0,0,0,0,0,0
906192402,0,0,0,0,0,0
906192403,0,0,0,0,0,1
906192404,0,0,0,0,0,0
906192405,0,0,0,0,0,0
906192406,0,0,0,0,0,0
906277201,0,0,0,0,0,0
906277202,0,0,0,0,0,0
906277203,0,0,0,0,0,0
906277206,0,0,0,1,0,0
906435801,0,0,0,0,0,0
906435802,0,0,0,0,0,0
906435803,0,0,0,0,0,0
906435804,0,0,0,0,0,0
906435805,0,0,0,0,0,0
906435806,0,0,0,0,0,0
906485905,0,0,0,0,0,0
906485906,0,0,0,0,0,0
906489701,0,0,0,0,0,0
906489704,0,0,0,0,0,0
906489706,0,0,0,0,0,0
906572301,0,0,0,0,0,0
906572302,0,0,0,0,0,0
906572303,0,0,0,0,0,0
906572304,0,0,0,0,0,0
906572305,0,0,0,0,0,0
906572306,0,0,0,0,0,0
906589601,0,0,0,0,0,0
906589603,0,0,0,0,0,0
906589606,0,0,0,0,0,0
906636504,0,0,0,0,0,0
906636506,0,0,0,0,0,0
906947001,0,0,0,0,0,0
906947002,0,0,0,0,0,0
906947003,0,0,0,0,0,0
906947004,0,0,0,0,0,0
906947005,0,0,0,1,0,0
906947006,0,0,0,0,0,0
907235402,0,0,0,0,0,0
907235404,0,0,0,0,0,0
907235406,0,0,0,0,0,0
907249202,0,0,0,0,0,0
907249203,0,0,0,0,0,0
907249204,0,0,0,0,0,0
907249205,0,0,0,0,0,0
907284801,0,0,0,0,0,0
907284802,0,0,0,0,0,0
907284803,0,0,0,0,0,0
907284804,0,0,0,0,0,0
907284805,0,0,0,0,0,0
907284806,0,0,0,0,0,0
907297902,0,0,0,0,0,0
907297903,0,0,0,0,0,0
907297904,0,0,0,0,0,0
907297905,0,0,0,0,0,0
907303701,0,0,0,0,0,0
907303702,0,0,0,0,0,0
907303703,0,0,0,0,0,0
907303705,0,0,0,0,0,0
907413301,0,0,0,0,0,0
907413302,0,0,0,0,0,0
907413303,0,0,0,0,0,0
907413304,0,0,0,0,0,0
907413305,0,0,0,0,0,0
907671601,0,0,0,0,0,0
907671602,0,0,0,0,0,0
907671603,0,0,0,0,0,0
907671604,0,0,0,0,0,0
907671606,0,0,0,0,0,0
907776501,0,0,0,0,0,0
907776502,0,0,0,0,0,0
907776503,0,0,0,0,0,0
907776505,0,0,0,0,0,0
907917002,0,0,0,0,0,0
907917003,0,0,0,0,0,0
907917004,0,0,0,0,0,0
907917005,0,0,0,0,0,0
907917006,0,0,0,0,0,0
907997401,0,0,0,0,0,0
907997402,0,0,0,0,0,0
907997403,0,0,0,0,0,0
907997404,0,0,0,0,0,0
907997405,0,0,0,0,0,0
907997406,0,0,0,0,1,0
908014201,0,0,0,1,1,0
908014202,0,0,0,0,0,0
908014203,0,0,0,0,0,0
908014204,0,0,0,0,0,0
908014205,0,0,0,0,0,0
908014206,0,0,0,0,0,0
908065801,0,0,0,0,0,0
908065802,0,0,0,0,0,0
908065803,0,0,0,0,0,0
908065804,0,0,0,0,0,0
908065806,0,0,0,0,0,0
908120901,0,0,0,0,0,0
908120902,0,0,0,0,0,0
908120903,0,0,0,0,0,0
908120904,0,0,0,0,0,1
908120905,0,0,0,0,0,0
908120906,0,0,0,1,1,1
908133701,0,0,0,0,0,0
908133702,0,0,0,0,0,1
908133703,0,0,0,0,0,1
908133704,0,0,0,0,0,0
908133706,0,0,0,0,0,0
908171302,0,0,0,0,0,0
908171303,0,0,0,0,0,0
908171305,0,0,0,1,0,0
908171306,0,0,0,0,0,0
908284601,0,0,0,0,0,0
908284602,0,0,0,0,0,0
908284603,0,0,0,1,0,0
908284604,0,0,0,0,0,0
908284605,0,0,0,1,0,0
908284606,0,0,0,0,0,0
908481502,0,0,0,0,0,0
908481504,0,0,0,0,0,0
908481505,0,0,0,0,0,0
908481506,0,0,0,0,0,1
908486001,0,0,0,1,0,0
908486002,0,0,0,0,0,0
908486006,0,0,0,0,0,0
908709401,0,0,0,0,0,0
908709402,0,0,0,1,0,1
908709403,0,0,0,0,0,0
908709404,0,0,0,0,0,0
908709405,0,0,0,0,0,0
908709406,0,0,0,0,0,0
908729201,0,0,0,0,1,0
908729202,0,0,0,0,0,0
908729203,0,0,0,0,0,0
908729204,0,0,0,0,1,0
908729205,0,0,0,0,0,0
908735801,0,0,0,0,0,0
908735803,0,0,0,0,0,1
908735804,0,0,0,0,0,0
908735805,0,0,0,0,0,0
908773901,0,0,0,0,0,0
908773902,0,0,0,0,0,0
908773904,0,0,0,0,0,0
908773906,0,0,0,1,0,0
908825701,0,0,0,0,0,0
908825702,0,0,0,0,0,0
908825703,0,0,0,0,0,1
908825704,0,0,0,1,0,1
908866301,0,0,0,0,0,1
908866302,0,0,0,0,0,0
908866303,0,0,0,0,0,0
908866304,0,0,0,0,0,0
908866305,0,0,0,0,0,0
908866306,0,0,0,0,0,0
908979601,0,0,0,0,0,0
908979602,0,0,0,0,0,0
908979603,0,0,0,0,0,0
908979604,0,0,0,0,0,0
908979605,0,0,0,0,0,0
908979606,0,0,0,0,0,0
909050501,0,0,0,0,0,0
909050502,0,0,0,0,0,0
909050504,0,0,0,0,0,1
909050505,0,0,0,0,0,1
909050506,0,0,0,0,0,0
909109001,0,0,0,0,0,0
909109003,0,0,0,0,0,0
909109004,0,0,0,0,0,0
909109006,0,0,0,0,0,0
909210401,0,0,0,0,0,0
909210404,0,0,0,0,0,0
909210405,0,0,0,0,0,0
909210406,0,0,0,0,0,0
909254201,0,0,0,0,0,0
909254202,0,0,0,0,0,0
909254204,0,0,0,0,0,0
909254205,0,0,0,0,0,0
909254206,0,0,0,0,0,0
909313801,0,0,0,0,0,0
909313802,0,0,0,0,0,0
909313803,0,0,0,0,0,0
909313804,0,0,0,0,0,0
909313805,0,0,0,0,0,0
909313806,0,0,0,1,0,0
909338901,0,0,0,0,0,0
909338902,0,0,0,0,0,0
909338903,0,0,0,0,0,0
909338904,0,0,0,0,0,0
909338905,0,0,0,0,0,0
909338906,0,0,0,0,0,0
909598702,0,0,0,0,0,0
909598704,0,0,0,0,0,0
909598705,0,0,0,0,0,1
909598706,0,0,0,1,0,0
909620301,0,0,0,0,0,1
909620302,0,0,0,0,0,0
909620303,0,0,0,0,0,0
909620304,0,0,0,0,0,1
909620305,0,0,0,0,0,0
909620306,0,0,0,0,0,0
909812601,0,0,0,0,0,0
909812602,0,0,0,1,0,0
909812603,0,0,0,1,0,1
909812604,0,0,0,0,0,0
909812605,0,0,0,0,0,0
909812606,0,0,0,0,0,0
909851501,0,0,0,0,0,0
909851502,0,0,0,0,0,0
909851503,0,0,0,0,0,0
909851504,0,0,0,0,0,0
909851505,0,0,0,0,0,0
909851506,0,0,0,0,0,0
909976002,0,0,0,0,0,0
909976003,0,0,0,0,0,0
909976004,0,0,0,0,0,0
909976005,0,0,0,0,0,0
909976006,0,0,0,0,0,0
910028401,0,0,0,0,0,0
910028402,0,0,0,0,0,0
910028403,0,0,0,0,0,0
910028404,0,0,0,0,0,0
910028405,0,0,0,0,0,0
910028406,0,0,0,0,0,1
910134201,0,0,0,0,0,0
910134202,0,0,0,0,0,0
910134203,0,0,0,0,0,0
910134205,0,0,0,0,0,0
910134206,0,0,0,0,0,0
910147801,0,0,0,0,0,0
910147802,0,0,0,0,0,0
910147803,0,0,0,0,0,0
910147805,0,0,0,0,0,0
910147806,0,0,0,0,0,0
910162901,0,0,0,0,0,0
910162902,0,0,0,0,0,0
910162903,0,0,0,0,0,0
910162904,0,0,0,0,0,0
910162905,0,0,0,0,0,0
910162906,0,0,0,0,0,0
910196701,0,0,0,0,0,0
910196702,0,0,0,0,0,0
910196703,0,0,0,0,0,0
910196705,0,0,0,0,0,0
910196706,0,0,0,0,0,0
910202301,0,0,0,0,0,0
910202302,0,0,0,0,0,0
910202303,0,0,0,0,0,0
910202304,0,0,0,0,0,0
910202305,0,0,0,0,0,0
910202306,0,0,0,0,0,0
910228601,0,0,0,0,0,0
910228602,0,0,0,0,0,0
910228603,0,0,0,0,0,0
910228604,0,0,0,1,0,1
910228606,0,0,0,0,0,0
910308501,0,0,0,1,0,0
910308502,0,0,0,0,0,0
910308503,0,0,0,0,0,0
910308504,0,0,0,0,0,0
910308505,0,0,0,0,0,0
910308506,0,0,0,0,0,0
910440002,0,0,0,0,0,0
910440003,0,0,0,0,0,0
910440004,0,0,0,0,0,0
910440005,0,0,0,0,0,0
910440006,0,0,0,0,0,0
910497401,0,0,0,0,0,0
910497402,0,0,0,0,0,0
910497404,0,0,0,0,0,0
910497405,0,0,0,0,0,0
910497406,0,0,0,0,0,0
910503201,0,0,0,0,0,0
910503202,0,0,0,1,0,0
910503203,0,0,0,0,0,0
910503204,0,0,0,0,0,1
910503205,0,0,0,0,0,1
910503206,0,0,0,0,0,0
910651801,0,0,0,0,0,0
910651802,0,0,0,0,1,0
910651803,0,0,0,0,0,0
910651805,0,0,0,0,0,0
910651806,0,0,0,0,0,0
910672905,0,0,0,0,0,0
910807701,0,0,0,0,0,0
910807703,0,0,0,1,0,0
910807705,0,0,0,0,0,0
910807706,0,0,0,0,0,0
910810301,0,0,0,0,0,0
910810302,0,0,0,0,0,0
910810303,0,0,0,0,0,0
910810304,0,0,0,0,0,0
910810306,0,0,0,0,0,0
910848601,0,0,0,0,0,0
910848602,0,0,0,0,0,0
910848603,0,0,0,0,0,0
910848604,0,0,0,0,0,0
910848605,0,0,0,0,0,0
910848606,0,0,0,0,0,0
910865501,0,0,0,0,0,0
910865502,0,0,0,0,0,0
910993001,0,0,0,0,0,0
910993003,0,0,0,0,0,0
910993004,0,0,0,0,0,1
910993005,0,0,0,0,0,0
910993006,0,0,0,0,0,0
911007406,0,0,0,0,0,0
911167202,0,0,0,0,0,0
911167205,0,0,0,0,0,0
911193801,0,0,0,0,0,0
911193802,0,0,0,0,0,0
911193803,0,0,0,1,0,1
911193804,0,0,0,0,0,0
911193805,0,0,0,1,0,0
911193806,0,0,0,0,0,0
911261901,0,0,0,0,0,0
911261902,0,0,0,0,0,0
911261903,0,0,0,0,0,0
911261904,0,0,0,1,0,0
911261905,0,0,0,0,0,0
911261906,0,0,0,1,0,0
911506701,0,0,0,0,0,0
911506702,0,0,0,0,0,0
911506703,0,0,0,0,0,0
911506704,0,0,0,0,0,0
911506705,0,0,0,0,0,0
911506706,0,0,0,0,0,0
911514301,0,0,0,1,0,0
911514302,0,0,0,1,0,0
911514303,0,0,0,0,0,0
911514304,0,0,0,0,0,0
911514305,0,0,0,0,0,0
911514306,0,0,0,1,0,0
911735501,0,0,0,0,0,0
911735502,0,0,0,0,0,0
911735503,0,0,0,0,0,0
911735504,0,0,0,0,0,0
911735505,0,0,0,0,0,0
911735506,0,0,0,0,0,0
911802001,0,0,0,0,1,0
911802002,0,0,0,0,0,0
911802003,0,0,0,1,1,0
911802004,0,0,0,1,0,0
911802005,0,0,0,0,0,0
911802006,0,0,0,0,0,0
911968401,0,0,0,0,0,0
911968402,0,0,0,0,0,0
911968403,0,0,0,0,0,0
911968404,0,0,0,0,0,0
911968405,0,0,0,0,0,0
911968406,0,0,0,0,0,0
912081801,0,0,0,0,0,0
912081802,0,0,0,0,0,0
912081803,0,0,0,0,0,0
912081804,0,0,0,1,0,1
912081805,0,0,0,0,0,0
912081806,0,0,0,0,0,0
912088901,0,0,0,0,0,0
912088904,0,0,0,0,0,0
912088906,0,0,0,0,0,0
912141303,0,0,0,0,0,0
912141304,0,0,0,0,0,0
912141305,0,0,0,0,0,0
912145602,0,0,0,0,0,0
912145605,0,0,0,0,0,0
912262501,0,0,0,0,0,0
912262503,0,0,0,0,0,0
912262505,0,0,0,0,0,0
912262506,0,0,0,0,0,0
912314001,0,0,0,0,0,0
912314002,0,0,0,0,0,0
912314004,0,0,0,0,0,0
912314005,0,0,0,0,0,0
912314006,0,0,0,0,0,0
912414401,0,0,0,0,0,0
912414402,0,0,0,0,0,0
912414403,0,0,0,0,0,0
912414404,0,0,0,0,0,0
912414405,0,0,0,0,0,1
912414406,0,0,0,0,0,0
912458202,0,0,0,0,0,0
912458205,0,0,0,0,0,0
912458206,0,0,0,0,0,0
912563801,0,0,0,0,0,0
912563802,0,0,0,0,0,0
912563803,0,0,0,0,0,0
912563804,0,0,0,0,0,0
912563805,0,0,0,0,0,0
912563806,0,0,0,1,0,0
912628901,0,0,0,0,0,0
912628902,0,0,0,0,0,0
912628903,0,0,0,0,0,0
912628904,0,0,0,0,0,0
912628905,0,0,0,0,0,0
912628906,0,0,0,0,0,0
912686701,0,0,0,1,0,1
912686702,0,0,0,0,0,0
912686703,0,0,0,0,0,0
912686704,0,0,0,0,0,0
912686705,0,0,0,0,0,0
912686706,0,0,0,0,0,0
912771301,0,0,0,0,0,0
912771303,0,0,0,0,0,0
912771304,0,0,0,0,0,0
912771305,0,0,0,0,0,0
912771306,0,0,0,0,0,0
912816603,0,0,0,0,0,0
912816605,0,0,0,0,0,0
912822501,0,0,0,0,0,0
912822502,0,0,0,0,0,0
912822503,0,0,0,0,1,0
912822504,0,0,0,0,0,0
912822505,0,0,0,0,0,0
912822506,0,0,0,0,0,0
912905001,0,0,0,0,0,0
912905002,0,0,0,0,0,0
912905003,0,0,0,1,0,0
912905004,0,0,0,0,0,1
912905005,0,0,0,0,0,0
912905006,0,0,0,0,0,0
913313402,0,0,0,0,0,0
913313403,0,0,0,0,0,0
913313405,0,0,0,0,0,0
913313406,0,0,0,0,0,0
913394202,0,0,0,0,0,0
913394203,0,0,0,0,0,0
913394204,0,0,0,0,0,0
913394205,0,0,0,0,0,0
913394206,0,0,0,0,0,0
913428801,0,0,0,0,0,0
913428802,0,0,0,0,0,0
913428805,0,0,0,0,0,0
913428806,0,0,0,0,0,0
913445903,0,0,0,0,0,0
913445904,0,0,0,0,0,0
913445905,0,0,0,0,0,0
913445906,0,0,0,1,0,0
913462701,0,0,0,0,0,0
913462702,0,0,0,0,0,0
913462704,0,0,0,1,0,0
913462705,0,0,0,0,0,0
913462706,0,0,0,0,0,0
913492301,0,0,0,0,0,0
913492302,0,0,0,0,0,0
913492303,0,0,0,0,0,0
913492304,0,0,0,0,0,0
913492305,0,0,0,0,0,0
913492306,0,0,0,0,0,0
913663601,0,0,0,0,0,0
913663602,0,0,0,0,0,0
913663604,0,0,0,0,0,0
913663605,0,0,0,0,0,0
913754501,0,0,0,0,0,0
913754502,0,0,0,0,0,0
913754503,0,0,0,0,0,0
913754504,0,0,0,0,0,0
913754505,0,0,0,0,0,0
913754506,0,0,0,1,0,0
